time,sleeptime,HPA_CtrlReq,VCU_CrntGearLvl,KP_Dist,KP_Psi,PreTime,err0_Dist,err0_Psi,VehSpd,SasAng,Dir,Dir_LatCtrl,PathPoint0_Vmax,PathPoint0_Curv,PathPoint0_X,PathPoint0_Y,PathPoint0_Yaw,VehPos_Curv,VehPos_X,VehPos_Y,VehPos_Yaw,PredX,PredY,PredYaw,DesPos_Curv,DesPos_X,DesPos_Y,DesPos_Yaw,errDist0,errPsi0,errDist,errPsi,steerDist,steerPsi,steerFF,CTRL_OffTrack,CTRL_GearReq,CTRL_SpdLimit,CTRL_StopDist,CTRL_SteerAng
1.3308,-38266.0000,1,0,-18.00,-26.00,0.40,0.00,0.00,1.12,26.40,1,1,2.00,0.03,0.01,-0.09,-0.01,0.00,-0.04,-0.05,-0.03,0.08,-0.06,-0.03,0.03,0.08,-0.09,-0.01,-0.09,-0.01,-0.03,0.02,36.62,-29.32,0.00,0,4,2.00,40.00,15.68
1.3943,-43340.0000,1,0,-18.00,-26.00,0.40,0.00,0.00,1.24,24.40,1,1,2.00,0.03,0.01,-0.09,-0.01,0.00,-0.02,-0.05,-0.03,0.12,-0.06,-0.03,0.03,0.12,-0.09,-0.01,-0.09,-0.01,-0.03,0.02,34.97,-30.98,0.00,0,4,2.03,40.00,13.34
1.4509,-36806.0000,1,0,-18.00,-26.00,0.40,0.00,0.00,1.29,23.40,1,1,2.00,0.03,0.01,-0.09,-0.01,0.00,-0.00,-0.05,-0.03,0.14,-0.06,-0.03,0.03,0.14,-0.09,-0.01,-0.09,-0.01,-0.03,0.02,33.47,-32.38,0.00,0,4,2.08,40.00,10.89
1.5129,-41856.0000,1,0,-18.00,-26.00,0.40,0.00,0.00,1.29,21.60,1,1,2.00,0.03,0.01,-0.09,-0.01,0.00,0.05,-0.05,-0.03,0.19,-0.06,-0.03,0.03,0.20,-0.09,-0.01,-0.09,-0.01,-0.03,0.02,31.34,-34.00,0.00,0,4,2.23,40.00,8.18
1.5713,-38504.0000,1,0,-18.00,-26.00,0.40,0.00,0.00,1.35,19.30,1,1,2.00,0.03,0.11,-0.09,-0.01,0.00,0.06,-0.05,-0.03,0.21,-0.06,-0.03,0.03,0.22,-0.09,-0.00,-0.09,-0.01,-0.03,0.02,29.53,-35.41,0.00,0,4,2.29,40.00,5.37
1.6310,-39734.0000,1,0,-18.00,-26.00,0.40,0.00,0.00,1.46,17.20,1,1,2.00,0.03,0.11,-0.09,-0.01,0.00,0.08,-0.05,-0.03,0.24,-0.06,-0.03,0.03,0.24,-0.08,-0.00,-0.09,-0.01,-0.03,0.03,27.90,-36.79,0.00,0,4,2.36,40.00,2.52
1.6910,-39938.0000,1,0,-18.00,-26.00,0.40,0.00,0.00,1.58,14.80,1,1,2.00,0.03,0.11,-0.09,-0.01,0.00,0.11,-0.06,-0.03,0.28,-0.06,-0.03,0.03,0.28,-0.08,-0.00,-0.09,-0.01,-0.02,0.03,26.06,-38.43,0.00,0,4,2.46,40.00,-0.46
1.7537,-42409.0000,1,0,-18.00,-26.00,0.40,0.00,0.00,1.63,12.00,1,1,2.28,0.03,0.21,-0.09,-0.00,0.00,0.13,-0.06,-0.03,0.31,-0.06,-0.03,0.03,0.31,-0.08,-0.00,-0.08,-0.00,-0.02,0.03,24.22,-39.93,0.00,0,4,2.55,40.00,-3.51
1.8213,-47713.0000,1,0,-18.00,-26.00,0.40,0.00,0.00,1.74,8.00,1,1,2.28,0.03,0.21,-0.09,-0.00,0.00,0.18,-0.05,-0.03,0.37,-0.06,-0.03,0.02,0.37,-0.08,-0.00,-0.08,-0.00,-0.02,0.03,24.14,-42.61,0.00,0,4,2.69,40.00,-6.50
1.8810,-39896.0000,1,0,-18.00,-26.00,0.40,0.00,0.00,1.91,5.00,1,1,2.28,0.03,0.21,-0.09,-0.00,0.00,0.21,-0.05,-0.03,0.42,-0.06,-0.03,0.02,0.42,-0.08,0.00,-0.08,-0.00,-0.02,0.03,23.68,-45.13,0.00,0,4,2.80,40.00,-9.49
1.9410,-39995.0000,1,0,-18.00,-26.00,0.40,0.00,0.00,1.97,2.00,1,1,2.55,0.03,0.31,-0.08,-0.00,0.00,0.23,-0.05,-0.03,0.45,-0.06,-0.03,0.02,0.45,-0.08,0.00,-0.08,-0.00,-0.02,0.03,22.93,-47.11,0.00,0,4,2.88,40.00,-12.43
2.0008,-39814.0000,1,0,-18.00,-26.00,0.40,0.00,0.00,2.14,-1.30,1,1,2.55,0.03,0.31,-0.08,-0.00,0.00,0.29,-0.06,-0.03,0.52,-0.06,-0.03,0.02,0.52,-0.08,0.00,-0.08,-0.00,-0.02,0.04,21.46,-49.41,0.00,0,4,3.04,40.00,-15.53
2.0616,-40569.0000,1,0,-18.00,-26.00,0.40,0.00,0.00,2.19,-4.90,1,1,2.79,0.02,0.41,-0.08,0.00,0.00,0.34,-0.06,-0.03,0.58,-0.07,-0.03,0.02,0.58,-0.08,0.00,-0.08,0.00,-0.02,0.04,19.64,-51.66,0.00,0,4,3.16,40.00,-18.83
2.1213,-39759.0000,1,0,-18.00,-26.00,0.40,0.00,0.00,2.36,-8.50,1,1,2.79,0.02,0.41,-0.08,0.00,0.00,0.37,-0.06,-0.03,0.63,-0.07,-0.03,0.02,0.63,-0.08,0.01,-0.08,0.00,-0.02,0.04,17.85,-53.55,0.00,0,4,3.26,40.00,-22.20
2.1809,-39506.0000,1,0,-18.00,-26.00,0.40,0.00,0.00,2.47,-11.80,1,1,2.79,0.02,0.41,-0.08,0.00,0.00,0.42,-0.06,-0.03,0.70,-0.07,-0.03,0.02,0.70,-0.08,0.01,-0.08,0.00,-0.01,0.04,15.79,-55.34,0.00,0,4,3.39,40.00,-25.67
2.2412,-40379.0000,1,0,-18.00,-26.00,0.40,0.00,0.00,2.53,-14.90,1,1,3.01,0.02,0.51,-0.08,0.00,0.00,0.45,-0.06,-0.03,0.73,-0.07,-0.03,0.02,0.73,-0.08,0.01,-0.08,0.00,-0.01,0.04,14.02,-56.64,0.00,0,4,3.45,40.00,-29.06
2.3015,-40287.0000,1,0,-18.00,-26.00,0.40,0.00,0.00,2.64,-18.20,1,1,3.01,0.02,0.51,-0.08,0.00,0.00,0.49,-0.06,-0.03,0.78,-0.07,-0.03,0.02,0.78,-0.08,0.01,-0.08,0.00,-0.01,0.04,12.18,-57.68,0.00,0,4,3.55,40.00,-32.35
2.3716,-50093.0000,1,0,-18.00,-26.00,0.40,0.00,0.00,2.76,-21.50,1,1,3.22,0.02,0.61,-0.08,0.01,0.00,0.57,-0.07,-0.03,0.88,-0.07,-0.03,0.02,0.88,-0.08,0.01,-0.09,0.01,-0.01,0.04,9.52,-59.33,0.00,0,4,3.71,40.00,-35.84
2.4315,-40018.0000,1,0,-18.00,-26.00,0.40,0.00,0.00,2.81,-24.90,1,1,3.22,0.02,0.61,-0.08,0.01,0.00,0.61,-0.07,-0.03,0.92,-0.08,-0.03,0.02,0.92,-0.08,0.01,-0.09,0.01,-0.00,0.04,7.08,-60.58,0.00,0,4,3.79,40.00,-39.37
2.4914,-39931.0000,1,0,-18.00,-26.00,0.40,0.00,0.00,2.92,-28.10,1,1,3.22,0.02,0.61,-0.08,0.01,0.00,0.66,-0.07,-0.03,0.99,-0.08,-0.03,0.02,0.99,-0.08,0.01,-0.09,0.01,-0.00,0.04,4.48,-61.68,0.00,0,4,3.90,40.00,-42.94
2.5514,-40042.0000,1,0,-18.00,-26.00,0.40,0.00,0.00,2.98,-30.70,1,1,3.42,0.02,0.71,-0.08,0.01,0.00,0.69,-0.07,-0.03,1.02,-0.08,-0.03,0.02,1.02,-0.08,0.01,-0.09,0.01,0.00,0.04,2.36,-62.32,0.00,0,4,3.96,40.00,-46.34
2.6111,-39697.0000,1,0,-18.00,-26.00,0.40,0.00,0.00,3.09,-34.20,1,1,3.42,0.02,0.71,-0.08,0.01,0.00,0.74,-0.07,-0.03,1.09,-0.08,-0.03,0.02,1.09,-0.08,0.01,-0.09,0.01,0.00,0.04,-0.07,-62.94,0.00,0,4,4.07,40.00,-49.68
2.6714,-40368.0000,1,0,-18.00,-26.00,0.40,0.00,0.00,3.21,-38.20,1,1,3.60,0.02,0.81,-0.08,0.01,0.00,0.83,-0.07,-0.03,1.18,-0.08,-0.03,0.01,1.18,-0.08,0.02,-0.09,0.01,0.01,0.04,-3.29,-63.69,0.00,0,4,4.21,40.00,-53.14
2.7311,-39626.0000,1,0,-18.00,-26.00,0.40,0.00,0.00,3.32,-41.80,1,1,3.60,0.02,0.81,-0.08,0.01,0.00,0.88,-0.08,-0.03,1.25,-0.09,-0.03,0.01,1.25,-0.08,0.02,-0.09,0.01,0.01,0.04,-6.55,-64.34,0.00,0,4,4.31,40.00,-56.69
2.7916,-40492.0000,1,0,-18.00,-26.00,0.40,0.00,0.00,3.38,-45.10,1,1,3.78,0.02,0.91,-0.08,0.01,0.00,0.92,-0.07,-0.03,1.29,-0.08,-0.02,0.01,1.29,-0.07,0.02,-0.09,0.01,0.00,0.04,-5.75,-63.62,0.00,0,4,4.38,40.00,-59.22
2.8516,-40044.0000,1,0,-18.00,-26.00,0.40,0.00,0.00,3.49,-48.90,1,1,3.94,0.02,1.01,-0.08,0.01,0.00,0.96,-0.07,-0.03,1.34,-0.08,-0.02,0.01,1.34,-0.07,0.02,-0.09,0.01,0.01,0.04,-5.71,-62.79,0.00,0,4,4.46,40.00,-61.08
2.9220,-50367.0000,1,0,-18.00,-26.00,0.40,0.00,0.00,3.60,-53.30,1,1,3.94,0.02,1.01,-0.08,0.01,0.00,1.07,-0.07,-0.03,1.47,-0.08,-0.02,0.01,1.46,-0.07,0.02,-0.09,0.01,0.01,0.04,-7.78,-62.19,0.00,0,4,4.63,40.00,-62.86
2.9823,-40293.0000,1,0,-18.00,-26.00,0.40,0.00,0.00,3.77,-55.90,1,1,4.10,0.02,1.11,-0.08,0.01,0.00,1.12,-0.07,-0.03,1.54,-0.08,-0.02,0.01,1.54,-0.07,0.02,-0.09,0.02,0.01,0.04,-10.45,-61.65,0.00,0,4,4.73,40.00,-64.71
3.0416,-39316.0000,1,0,-18.00,-26.00,0.40,0.00,0.00,3.82,-57.60,1,1,4.26,0.01,1.21,-0.08,0.02,0.00,1.17,-0.08,-0.02,1.60,-0.08,-0.02,0.01,1.60,-0.07,0.02,-0.10,0.02,0.02,0.04,-13.13,-61.11,0.00,0,4,4.81,40.00,-66.61
3.1016,-40022.0000,1,0,-18.00,-26.00,0.40,0.00,0.00,3.94,-58.90,1,1,4.26,0.01,1.21,-0.08,0.02,0.00,1.23,-0.08,-0.02,1.66,-0.09,-0.02,0.01,1.66,-0.07,0.02,-0.10,0.02,0.02,0.04,-15.81,-60.34,0.00,0,4,4.90,40.00,-68.52
3.1613,-39633.0000,1,0,-18.00,-26.00,0.40,0.00,0.00,4.05,-60.60,1,1,4.41,0.01,1.31,-0.07,0.02,0.00,1.28,-0.08,-0.02,1.73,-0.09,-0.02,0.01,1.73,-0.07,0.02,-0.10,0.02,0.02,0.04,-18.51,-59.51,0.00,0,4,4.99,40.00,-70.42
3.2219,-40392.0000,1,0,-18.00,-26.00,0.40,0.00,0.00,4.16,-62.60,1,1,4.41,0.01,1.31,-0.07,0.02,0.00,1.39,-0.08,-0.02,1.85,-0.09,-0.01,0.01,1.85,-0.06,0.02,-0.10,0.02,0.03,0.04,-22.20,-58.51,0.00,0,4,5.14,40.00,-72.48
3.2827,-41055.0000,1,0,-18.00,-26.00,0.40,0.00,0.00,4.28,-64.40,1,1,4.55,0.01,1.41,-0.07,0.02,0.00,1.47,-0.08,-0.02,1.94,-0.09,-0.01,0.01,1.94,-0.06,0.02,-0.10,0.02,0.03,0.04,-26.21,-57.59,0.00,0,4,5.25,40.00,-74.74
3.3415,-38616.0000,1,0,-18.00,-26.00,0.40,0.00,0.00,4.33,-66.20,1,1,4.83,0.01,1.61,-0.07,0.02,0.00,1.52,-0.08,-0.02,2.00,-0.09,-0.01,0.01,2.00,-0.06,0.03,-0.10,0.02,0.03,0.04,-29.69,-56.75,0.00,0,4,5.33,40.00,-77.08
3.4012,-39915.0000,1,0,-18.00,-26.00,0.40,0.00,0.00,4.39,-68.20,1,1,4.83,0.01,1.61,-0.07,0.02,0.00,1.60,-0.09,-0.02,2.09,-0.09,-0.01,0.01,2.09,-0.06,0.03,-0.10,0.02,0.04,0.04,-33.43,-56.17,0.00,0,4,5.43,40.00,-79.59
3.4723,-51090.0000,1,0,-18.00,-26.00,0.40,0.00,0.00,4.50,-70.30,1,1,4.96,0.01,1.71,-0.07,0.02,0.00,1.72,-0.09,-0.02,2.22,-0.10,-0.01,0.00,2.22,-0.05,0.03,-0.11,0.02,0.04,0.04,-38.25,-55.54,0.00,0,4,5.59,40.00,-82.43
3.5310,-38540.0000,1,0,-18.00,-26.00,0.40,0.00,0.00,4.56,-72.50,1,1,4.96,0.01,1.71,-0.07,0.02,0.00,1.78,-0.09,-0.02,2.28,-0.10,-0.01,0.00,2.28,-0.05,0.03,-0.11,0.02,0.05,0.04,-42.35,-54.83,0.00,0,4,5.66,40.00,-85.38
3.5923,-41137.0000,1,0,-18.00,-26.00,0.40,0.00,0.00,4.61,-74.90,1,1,5.09,0.01,1.81,-0.06,0.02,0.00,1.86,-0.09,-0.02,2.37,-0.10,-0.01,0.00,2.37,-0.05,0.03,-0.11,0.02,0.05,0.04,-46.56,-54.23,0.00,0,4,5.76,40.00,-88.46
3.6531,-41071.0000,1,0,-18.00,-26.00,0.40,0.00,0.00,4.61,-77.60,1,1,5.34,0.01,2.01,-0.06,0.03,0.00,1.91,-0.09,-0.02,2.43,-0.10,-0.01,0.00,2.42,-0.05,0.03,-0.11,0.03,0.05,0.04,-50.15,-53.62,0.00,0,4,5.82,39.99,-91.52
3.7144,-41353.0000,1,0,-18.00,-26.00,0.40,0.00,0.00,4.61,-80.50,1,1,5.34,0.01,2.01,-0.06,0.03,0.00,2.05,-0.10,-0.02,2.56,-0.11,-0.01,0.00,2.56,-0.05,0.03,-0.11,0.03,0.06,0.03,-55.19,-52.91,0.00,0,4,5.97,39.85,-94.84
3.7714,-36964.0000,1,0,-18.00,-26.00,0.40,0.00,0.00,4.61,-83.60,1,1,5.46,0.01,2.11,-0.06,0.03,0.00,2.18,-0.11,-0.00,2.69,-0.11,0.01,0.00,2.69,-0.04,0.03,-0.11,0.03,0.07,0.02,-61.89,-41.51,0.00,0,4,6.10,39.73,-96.55
3.8317,-40292.0000,1,0,-18.00,-26.00,0.40,0.00,0.00,4.67,-86.90,1,1,5.46,0.01,2.11,-0.06,0.03,0.00,2.23,-0.11,0.00,2.75,-0.11,0.01,0.00,2.75,-0.04,0.03,-0.11,0.03,0.07,0.01,-66.41,-32.44,0.00,0,4,6.17,39.67,-97.01
3.8914,-39718.0000,1,0,-18.00,-26.00,0.40,0.00,0.00,4.67,-90.20,1,1,5.69,0.00,2.31,-0.05,0.03,0.00,2.31,-0.11,0.00,2.83,-0.11,0.02,0.00,2.83,-0.04,0.03,-0.12,0.03,0.07,0.01,-69.41,-25.91,0.00,0,4,6.25,39.58,-96.67
3.9545,-42858.0000,1,0,-18.00,-26.00,0.40,0.00,0.00,4.72,-92.90,1,1,5.80,0.00,2.41,-0.05,0.03,0.00,2.36,-0.11,0.00,2.89,-0.11,0.02,0.00,2.89,-0.04,0.03,-0.12,0.03,0.07,0.01,-71.34,-21.15,0.00,0,4,6.31,39.52,-95.84
4.0232,-48718.0000,1,0,-18.00,-26.00,0.40,0.00,0.00,4.72,-94.40,1,1,5.80,0.00,2.41,-0.05,0.03,0.00,2.49,-0.11,0.01,3.01,-0.11,0.02,-0.00,3.01,-0.03,0.03,-0.12,0.03,0.07,0.01,-72.95,-16.43,0.00,0,4,6.44,39.40,-94.54
4.0817,-38305.0000,1,0,-18.00,-26.00,0.40,0.00,0.00,4.72,-94.40,1,1,5.92,0.00,2.51,-0.05,0.03,0.00,2.57,-0.11,0.01,3.09,-0.10,0.02,-0.00,3.09,-0.03,0.03,-0.12,0.03,0.07,0.00,-74.30,-12.30,0.00,0,4,6.52,39.32,-92.95
4.2019,-100479.0000,1,0,-18.00,-26.00,0.40,0.00,0.00,4.78,-94.50,1,1,6.13,0.00,2.71,-0.04,0.03,0.00,2.71,-0.11,0.01,3.25,-0.10,0.03,-0.00,3.24,-0.03,0.03,-0.12,0.03,0.08,0.00,-75.88,-7.87,0.00,0,4,6.67,39.17,-91.11
4.2611,-39299.0000,1,0,-18.00,-26.00,0.40,0.00,0.00,4.84,-94.40,1,1,6.24,0.00,2.81,-0.04,0.03,0.00,2.77,-0.11,0.01,3.31,-0.10,0.03,-0.00,3.30,-0.03,0.03,-0.12,0.03,0.08,-0.00,-77.02,-4.04,0.00,0,4,6.73,39.11,-89.10
4.3421,-60945.0000,1,0,-18.00,-26.00,0.40,0.00,0.00,4.84,-93.40,1,1,6.34,-0.00,2.91,-0.04,0.03,0.00,2.90,-0.11,0.01,3.44,-0.10,0.03,-0.00,3.44,-0.02,0.03,-0.12,0.03,0.08,-0.00,-78.37,-0.22,0.00,0,4,6.86,38.97,-87.00
4.4012,-39251.0000,1,0,-18.00,-26.00,0.40,0.00,0.00,4.89,-92.40,1,1,6.34,-0.00,2.91,-0.04,0.03,0.00,2.98,-0.11,0.01,3.53,-0.10,0.03,-0.00,3.53,-0.02,0.03,-0.12,0.03,0.08,-0.00,-79.68,3.07,0.00,0,4,6.94,38.89,-84.92
4.4614,-40098.0000,1,0,-18.00,-26.00,0.40,0.00,0.00,4.89,-90.80,1,1,6.54,-0.00,3.11,-0.03,0.03,0.00,3.04,-0.11,0.01,3.58,-0.10,0.03,-0.00,3.58,-0.02,0.03,-0.12,0.03,0.08,-0.01,-80.68,5.70,0.00,0,4,6.99,38.83,-82.93
4.5341,-52726.0000,1,0,-18.00,-26.00,0.40,0.00,0.00,4.95,-88.50,1,1,6.54,-0.00,3.11,-0.03,0.03,0.00,3.19,-0.11,0.02,3.74,-0.10,0.03,-0.00,3.73,-0.01,0.03,-0.12,0.03,0.08,-0.01,-82.19,8.20,0.00,0,4,7.13,38.68,-81.15
4.5915,-37344.0000,1,0,-18.00,-26.00,0.40,0.00,0.00,4.95,-86.60,1,1,6.64,-0.00,3.21,-0.03,0.03,0.00,3.25,-0.11,0.02,3.80,-0.09,0.03,-0.00,3.80,-0.01,0.03,-0.12,0.03,0.08,-0.01,-83.53,10.07,0.00,0,4,7.19,38.61,-79.61
4.6512,-39760.0000,1,0,-18.00,-26.00,0.40,0.00,0.00,4.95,-84.50,1,1,6.83,-0.00,3.41,-0.02,0.03,0.00,3.33,-0.11,0.02,3.88,-0.09,0.03,-0.01,3.88,-0.01,0.03,-0.12,0.03,0.08,-0.01,-84.96,11.39,0.00,0,4,7.26,38.53,-78.40
4.7114,-40220.0000,1,0,-18.00,-26.00,0.40,0.00,0.00,4.95,-82.50,1,1,6.83,-0.00,3.41,-0.02,0.03,0.00,3.39,-0.11,0.02,3.94,-0.09,0.03,-0.01,3.94,-0.01,0.03,-0.12,0.03,0.08,-0.01,-86.16,12.33,0.00,0,4,7.31,38.48,-77.49
4.7715,-40145.0000,1,0,-18.00,-26.00,0.40,0.00,0.00,4.95,-80.60,1,1,6.92,-0.00,3.51,-0.02,0.03,0.00,3.52,-0.14,0.05,4.07,-0.11,0.06,-0.01,4.07,-0.01,0.02,-0.11,0.03,0.10,-0.04,-94.05,31.29,0.00,0,4,7.43,38.34,-74.54
4.8318,-39960.0000,1,0,-18.00,-26.00,0.40,0.00,0.00,4.95,-79.20,1,1,6.92,-0.00,3.51,-0.02,0.03,0.00,3.60,-0.13,0.05,4.15,-0.10,0.07,-0.01,4.15,-0.00,0.02,-0.11,0.03,0.10,-0.04,-98.20,46.02,0.00,0,4,7.50,38.26,-70.07
